id,program_name,university_name,country,city,tuition_per_semester,degree_level,field_of_study,language_of_instruction,semester_fee,application_fee,living_cost_per_month,official_url,direct_application_url,source_url,full_description_text,program_duration_months,duration,intake,application_deadline,format,pace
portugal-universidade-de-aveiro-computer-engineering-aveiro-bachelor,Computer Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Eletrónica e automação,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/383,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A Licenciatura em Engenharia Informática oferece uma formação sólida e de vanguarda em engenharia informática, com ênfase na Engenharia de Software e nos Sistemas de Informação. Os objetivos desta licenciatura estão estruturados nas vertentes de conhecimento, aplicação de conhecimento, análise crítica, comunicação eficaz e aprendizagem autónoma. A pensar nas necessidades da sociedade de informação e na inovação tecnológica, o curso aposta forte em vetores de conhecimento fundamentais como as Tecnologias Web, as Base de Dados, a Segurança Informática e a Inteligência Artificial. Os diversos projetos desenvolvidos ao longo do curso têm um caracter muito aplicado e estimulam o espírito inovador dos nossos alunos. A engenharia informática tem vindo a revelar-se como um motor de desenvolvimento económico das sociedades avançadas. Trata-se de uma área de grande evolução e impacto na sociedade, com elevada procura em todos os sectores económicos. As saídas profissionais do curso são inúmeras e diversificadas, destacando-se as empresas de base tecnológica associadas à análise, desenho, produção e manutenção de software. A empregabilidade do curso é total e os nossos...",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-computer-engineering-aveiro-master,Computer Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Eletrónica e automação,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/417,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Este mestrado promove a aprendizagem em tópicos avançados da engenharia informática, procurando dotar os seus alunos com competências especializadas fundamentais para uma carreira profissional de sucesso.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-computers-and-telematics-engineering-aveiro-master,Computers and Telematics Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Eletrónica e automação,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/500,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Engenharia de Computadores e Telemática (MECT) tem como objetivo proporcionar uma formação sólida nos domínios de especialização dos sistemas computacionais, informática e telecomunicações. Pretende formar engenheiros capazes de desempenhar funções de planeamento, projeto, desenvolvimento e investigação de sistemas e infraestruturas computacionais e de conectividade, quer de elevado desempenho, quer para aplicações específicas, em áreas tão importantes atualmente como os sistemas ciberfísicos, as redes telecomunicações 5G, os datacenters, as redes locais sem fios e as redes de sensores, entre outros. Estas são áreas tecnológicas e do conhecimento fundamentais em domínios fundamentais como as cidades inteligentes, a mobilidade, a Internet das Coisas, a Indústria 5.0 e outros casos de uso verticais, baseados na Nuvem e em soluções virtualizadas, onde a flexibilidade, a agilidade, a sustentabilidade e a eficiência energética são aspetos essenciais.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-contemporary-artistic-creation-aveiro-master,Contemporary Artistic Creation,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Belas-artes,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/100,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Criação Artística Contemporânea (MesCAC) tem por objetivo equipar os formandos, provenientes de diversas culturas e contextos, com uma prática que, exposta no desenvolvimento de projetos, reforce a autonomia na concretização da obra e a autoconsciência do ato criativo—essencial para uma praxis enquanto artista—promovendo assim a igualdade de oportunidades e de género.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-cybersecurity-aveiro-master,Cybersecurity,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Ciências informáticas,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/462,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Cibersegurança tem como objetivo proporcionar formação técnica e científica avançada na área da cibersegurança, promovendo o desenvolvimento de aptidões pessoais e interpessoais adequadas ao trabalho em contexto profissional ou académico, nomeadamente",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-data-science-aveiro-master,Data Science,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Ciências informáticas,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/515,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Ciência de Dados, uma parceria entre o Departamento de Eletrónica, Telecomunicações e Informática (DETI) e o Departamento de Matemática (DMat), permite aprofundar conhecimentos e competências em exploração de dados e aprendizagem automática, com ênfase na extração de informação acionável a partir de dados em larga escala. O mestrado combina conhecimentos das áreas de base das Ciências de Dados, nomeadamente Matemática e Informática, fornecendo tanto os fundamentos teóricos como as competências computacionais necessárias para a sua aplicação a diversos tipos de dados e contextos. A aplicação da Ciência de Dados é abrangente e com impacto societal em diversas áreas, desde a indústria, incluindo a Inovação de Produto e de Processo, a Inovação Tecnológica e a Gestão da Cadeia de Valor, até aos Transportes Sustentáveis, Consumo de Energia, Gestão de Recursos Hídricos e Eficiência no Uso da Água, e Qualidade dos Cuidados de Saúde.",18,3 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-datascience-for-social-sciences-aveiro-master,Datascience for Social Sciences,Universidade de Aveiro,Portugal,Aveiro,1750,Master,Ciências sociais e do comportamento,Portuguese / English,70,20,565-815 EUR,https://www.ua.pt/pt/curso/473,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Ciência de Dados para Ciências Sociais permite capacitar os estudantes: i) para a recolha, manipulação e análise de grandes volumes de dados, estruturados e não estruturados; ii) para a formulação de problemas e desenho de soluções, com o recurso a modelos ou sistemas computacionais, que possam dar resposta a necessidades concretas de empresas e de instituições e aos desafios societais emergentes; e iii) para melhor compreensão dos fenómenos socioeconómicos e da sua expressão territorial e adequação dos instrumentos de apoio à decisão no processo de formulação, execução e avaliação de políticas públicas.",24,4 semesters,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-design-aveiro-bachelor,Design,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Design,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/20,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A licenciatura em Design visa a educação formal e o desenvolvimento profissional de técnicos com capacidade de projetar artefactos de interface cultural, utilizando o desenho como ferramenta operativa. A variedade de problemas que o bem-estar social e o desenvolvimento industrial , assente em práticas sustentáveis , suscitam ao Design, implicam a eleição do pensamento concetual e a visão estratégica como os vetores promotores da flexibilidade requerida nesta atividade profissional.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-design-aveiro-master,Design,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Design,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/1536,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Design da Universidade de Aveiro, agora renovado (2º ciclo de formação), tem como desígnio capacitar os estudantes de consciência crítica e capacidade criativa, conducente a uma prática profissional de Design competente.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-digital-game-development-aveiro-master,Digital Game Development,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Audiovisuais e produção dos media,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/513,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O MDJD é suportado por uma equipa docente com vasta experiência na área dos jogos digitais, responsável pela organização de inúmeros eventos internacionais e nacionais, dos quais se destacam a organização de várias edições das conferências Videojogos e GameOn, ou do evento internacional GameJam que todos os anos acolhe na UA equipas de desenvolvimento de jogos digitais de todo o país, e ainda por múltiplos projetos de investigação científica resultantes no design e desenvolvimento de múltiplos jogos digitais.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-economics-aveiro-master,Economics,Universidade de Aveiro,Portugal,Aveiro,2075,Master,Economia,Portuguese / English,83,20,565-815 EUR,https://www.ua.pt/pt/curso/107,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,Porquê fazer um mestrado em Economia no DEGEIT? Duplo Grau Universidade de Aveiro/ Universidade Vytautas Magnus (Lituânia),24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-education-and-training-aveiro-master,Education and Training,Universidade de Aveiro,Portugal,Aveiro,2075,Master,Ciências da educação,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/411,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Curso tem como objetivo formar profissionais capazes de contribuir ativamente para a resolução dos diferentes problemas educativos com que se debate a sociedade, através do estudo aprofundado, da prática da investigação, da avaliação de instituições e programas, e da inovação educacional que propiciem uma educação de qualidade. O MEF exige o desenvolvimento de competências avançadas de observação, informação, intervenção e avaliação em diversificadas áreas da educação. Pretende ser uma proposta abrangente e, simultaneamente, específica para aqueles que queiram prosseguir estudos na área da educação, através do tratamento de temáticas gerais da política educativa, bem como da criação de percursos específicos, capazes de dar conta das diferentes abordagens em que aquelas mesmas temáticas podem ser trabalhadas. Propõe-se preparar técnicos especializados para a investigação de uma problemática educacional determinada, com conhecimento aprofundado na área da Educação (CE/DTE), e que possam aperfeiçoar a apetência para o desenvolvimento de parcerias e meios de implementação numa pluralidade de setores de...",24,4 semesters,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-electrical-and-computer-engineering-aveiro-bachelor,Electrical and Computer Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Eletrónica e automação,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/480,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A licenciatura em Engenharia Eletrotécnica e de Computadores da Universidade de Aveiro (LEEC-UA), proporciona um ambiente de aprendizagem dinâmico e uma experiência educativa inovadora. Este curso de três anos, oferece uma formação sólida e abrangente em sistemas essenciais para a sociedade atual e futura, integrando conhecimentos avançados em áreas como Sistemas Eletrónicos, Computadores, Telecomunicações, Robótica e Sistemas de Energia Renováveis; preparando os estudantes para enfrentar os desafios tecnológicos do século XXI.",36,3 anos / 6 semestres,Autumn,2026-07-09,On Campus,Full-time
